1005.jpg,0.5002852,-0.45869184,0.56721646,-0.515831,0.6004713,-0.5140984,0.6322069,-0.5119826,0.43972662,-0.5181146,0.39779994,-0.5168711,0.35739058,-0.5147799,0.6881783,-0.47161096,0.29954225,-0.47280616,0.5796669,-0.37477714,0.4162367,-0.37179375,1.0,-0.0035482568,0.0,0.0,1.1093513,0.5011034,-0.079958595,0.5359972,1.2351183,0.9352598,-0.18023641,0.984522,1.2833152,1.0875137,-0.24083447,1.1384469,1.2661126,1.0883586,-0.21731456,1.1422775,1.232147,1.0490617,-0.17973848,1.0953668,0.73952276,0.9962513,0.19006988,1.0,0.6893895,1.775338,0.2707036,1.7805886,0.6268601,2.4861925,0.34693974,2.4808083,0.588278,2.5723886,0.35962966,2.5585542,0.66064876,2.7215002,0.3679791,2.7060316
1006.jpg,0.50127155,-0.47234693,0.5681672,-0.5282427,0.60227716,-0.52639985,0.6351037,-0.52403295,0.43904135,-0.5302927,0.39635468,-0.5286407,0.35525927,-0.5264164,0.69124615,-0.482893,0.2975353,-0.48278058,0.58350587,-0.3869249,0.41688612,-0.38339436,1.0,-0.0084673185,0.0,0.0,1.0863203,0.5079449,-0.060180724,0.55051976,1.1508504,0.9595291,-0.13459045,1.0063136,1.2143297,1.1175272,-0.17669842,1.1557442,1.1835783,1.1172653,-0.15235989,1.157471,1.1337808,1.0793684,-0.122358344,1.1102821,0.7602085,0.99966174,0.20062579,1.0,0.67989284,1.7700202,0.26149306,1.7840999,0.59120834,2.498222,0.35338742,2.4902594,0.5520231,2.6086504,0.35425708,2.6038494,0.6570589,2.724743,0.3727764,2.697688
1011.jpg,0.47783086,-0.46214896,0.5488634,-0.5179479,0.586898,-0.51606,0.6188132,-0.5144679,0.41574234,-0.51754,0.37461412,-0.515891,0.33322647,-0.51236206,0.68050265,-0.4752693,0.2854123,-0.46765378,0.568378,-0.37853965,0.39794445,-0.37193984,1.0,-0.0006279428,0.0,0.0,1.01436,0.5112578,-0.06996143,0.52799094,1.0185137,0.9707258,-0.116255544,0.9635551,1.0383713,1.1207107,-0.13253884,1.1141444,1.0013176,1.1163394,-0.11084731,1.1064705,0.97415155,1.0795052,-0.090171196,1.057116,0.75048405,0.9949817,0.18202369,1.0,0.6821518,1.7819273,0.25981942,1.7968758,0.5992626,2.4993284,0.33203438,2.4951193,0.55458444,2.5924091,0.34077367,2.59092,0.64266884,2.7330859,0.3724687,2.7247632
1012.jpg,0.48223597,-0.46327448,0.5518901,-0.5193478,0.5891629,-0.5174279,0.6231645,-0.5147685,0.41785187,-0.5190106,0.3760276,-0.5169573,0.33436736,-0.5128742,0.6836915,-0.4664555,0.28429034,-0.46013936,0.57183725,-0.37877086,0.39765,-0.3729635,1.0,0.010362413,0.0,0.0,1.0065565,0.51240444,-0.07506098,0.5328081,1.0220232,0.9668015,-0.12499378,0.97649133,1.0498594,1.1155243,-0.14664905,1.1305987,1.0146294,1.1094,-0.1220279,1.125901,0.9844019,1.0737736,-0.099707656,1.0789384,0.75486696,0.9939461,0.19112839,1.0,0.6825345,1.7533287,0.26291874,1.7710148,0.5978196,2.4786816,0.33189383,2.4710107,0.55257547,2.574967,0.3457306,2.5688846,0.6330063,2.7115922,0.3593306,2.7014818
1013.jpg,0.4770856,-0.45845333,0.54782355,-0.516399,0.58564013,-0.5140753,0.6193543,-0.51135254,0.4128527,-0.5170895,0.37162572,-0.5153143,0.32948667,-0.5113609,0.6850976,-0.46288404,0.28189242,-0.45776322,0.56907487,-0.3694664,0.39180997,-0.36503348,1.0,0.009979855,0.0,0.0,1.0133839,0.5233776,-0.07437062,0.5227323,1.0342786,0.96159655,-0.1193084,0.9429067,1.0614355,1.1115611,-0.13418634,1.1003586,1.0206722,1.1035703,-0.117697276,1.0897102,0.98919797,1.0686349,-0.0962894,1.0383277,0.76088506,0.9930921,0.19077058,1.0,0.6831561,1.7568116,0.2693849,1.772961,0.5968816,2.4858737,0.33863804,2.4790816,0.54449224,2.5830681,0.3419604,2.5845804,0.6564438,2.703054,0.39506346,2.6963456
1028.jpg,0.4987381,-0.4282475,0.56856173,-0.48639202,0.6018966,-0.48119384,0.6353547,-0.47613207,0.44592515,-0.49350187,0.4024171,-0.49310264,0.36395466,-0.49085096,0.6970233,-0.4293921,0.3040646,-0.4446754,0.578428,-0.33827883,0.40801126,-0.34279272,1.0,0.027050301,0.0,0.0,1.1042104,0.4907991,-0.099231556,0.51387084,1.0938166,0.9176589,-0.10047135,0.9243848,1.1095662,1.0582541,-0.121057406,1.0673741,1.0581306,1.0411488,-0.0793199,1.0586069,1.030507,0.99996746,-0.057374243,1.0112628,0.7686489,0.996602,0.20731644,1.0,0.72033423,1.7340786,0.30199373,1.7577692,0.6481156,2.4406111,0.38968676,2.4192448,0.6170048,2.5231664,0.41331047,2.5056093,0.6847798,2.6598883,0.42910072,2.6379313
1032.jpg,0.5101649,-0.42247483,0.5810752,-0.47831705,0.61457413,-0.47587308,0.6425698,-0.47271815,0.45370156,-0.47928792,0.40928888,-0.47719184,0.3681534,-0.47465816,0.69488406,-0.42989814,0.30526137,-0.43437412,0.5884383,-0.33925077,0.41486633,-0.34001148,1.0,0.025435355,0.0,0.0,1.0882218,0.48839882,-0.07605151,0.5222164,1.0396872,0.9307437,-0.06358622,0.95775056,1.0294988,1.0818443,-0.07202947,1.0879366,0.9606295,1.0657737,-0.024454031,1.0786675,0.9378599,1.0297455,-0.0024769371,1.0400082,0.80596507,0.99960333,0.23889643,1.0,0.74101466,1.7112538,0.30976835,1.731187,0.6735776,2.4231968,0.39712536,2.409207,0.6298143,2.5088487,0.41638693,2.496843,0.71543145,2.6442406,0.43811834,2.6271932
1033.jpg,0.5107814,-0.4185401,0.5808709,-0.47410476,0.6137066,-0.470925,0.64726484,-0.4678661,0.45361072,-0.47677422,0.40771878,-0.4745679,0.3674549,-0.47177178,0.70230997,-0.42577162,0.30108756,-0.43566695,0.59211725,-0.3331217,0.41361186,-0.332639,1.0,0.023660347,0.0,0.0,1.0852052,0.48937696,-0.08103811,0.5240793,1.044069,0.94369894,-0.08889888,0.93911934,1.035941,1.0984112,-0.09924966,1.0771194,0.9623502,1.0799305,-0.052149504,1.0668982,0.93994045,1.0393134,-0.030211532,1.0219963,0.7947017,1.008791,0.22657953,1.0,0.7197624,1.7230736,0.29213586,1.7362385,0.67410505,2.4007232,0.32447386,2.3746219,0.6269741,2.466498,0.3432644,2.4485745,0.6481124,2.6250558,0.34535426,2.5939684
1035.jpg,0.5132166,-0.40395492,0.5798191,-0.46628177,0.6115421,-0.46482155,0.65059,-0.4635952,0.4572009,-0.46674258,0.4105394,-0.46508083,0.36814582,-0.46311548,0.7014102,-0.42561898,0.2956186,-0.4292331,0.58936834,-0.322771,0.418513,-0.32246166,1.0,0.020134335,0.0,0.0,1.0847007,0.4960003,-0.094712116,0.5242272,1.0523651,0.9580049,-0.09670437,0.95548403,1.0527472,1.1101038,-0.107196555,1.096169,0.9863811,1.0882878,-0.057906497,1.0875795,0.9646702,1.0448117,-0.03619913,1.0400891,0.7902087,1.0038557,0.21721606,1.0,0.7402172,1.7376245,0.3125386,1.7499162,0.6715148,2.4411206,0.34770674,2.414878,0.63087624,2.5242722,0.36477333,2.4974403,0.69441324,2.6659899,0.3830431,2.643909
1037.jpg,0.49379852,-0.39782888,0.5672968,-0.4607975,0.6001402,-0.45892042,0.63231164,-0.45680207,0.4426959,-0.46044457,0.400248,-0.45862338,0.36248732,-0.45663315,0.6911245,-0.41931143,0.30222026,-0.42191616,0.5775861,-0.31756657,0.40777913,-0.31814656,1.0,0.028930523,0.0,0.0,1.0786918,0.50414824,-0.08931626,0.5194248,1.0569129,0.9577043,-0.08911395,0.94993097,1.0622482,1.1120524,-0.09901349,1.0896866,0.99889827,1.0921367,-0.050125267,1.079945,0.9756812,1.048826,-0.027935531,1.0330186,0.7943832,1.0055964,0.22803167,1.0,0.7323843,1.7191556,0.31421182,1.7410281,0.6976042,2.4259114,0.35476613,2.40555,0.6595059,2.4982893,0.3705442,2.4822252,0.70970786,2.6508617,0.4041266,2.6320868
