1016.jpg,0.51879984,-0.43641403,0.586856,-0.5011949,0.6196911,-0.4990436,0.6578495,-0.49584416,0.45967343,-0.50065017,0.41399866,-0.49729976,0.3732963,-0.49298155,0.70413387,-0.4502079,0.31276566,-0.44778827,0.593287,-0.34839302,0.4296291,-0.34407923,1.0,0.03186239,0.0,0.0,1.1614752,0.4771696,-0.16589308,0.4696592,0.98652434,0.7881215,0.029369133,0.7832983,0.91771364,0.86962634,0.066304736,0.8880098,0.88378286,0.8184737,0.11233156,0.841228,0.89084876,0.7953871,0.11397881,0.8090708,0.782851,1.0098703,0.24976458,1.0,0.8449438,1.609948,0.22644919,1.7129712,0.8290644,2.0396652,0.16344124,2.3126302,0.77816886,2.0947213,0.18501864,2.3469694,0.78652674,2.2809792,0.23206559,2.6449804
1051.jpg,0.007796925,-0.4242394,0.09785365,-0.4939195,0.13454214,-0.4960319,0.18082519,-0.4977766,0.043740336,-0.4925803,0.039520174,-0.49401888,0.03661192,-0.4952093,0.4276577,-0.46106184,0.21583705,-0.46583265,0.10628328,-0.34927633,0.04059662,-0.34673867,1.0,-0.011077227,0.0,0.0,1.111319,0.571178,-0.10225247,0.5090985,0.09120069,0.63545966,-0.761458,0.53863895,-0.15286435,0.6529306,-0.922174,0.53618264,-0.2139299,0.5886793,-0.9273755,0.4878082,-0.157455,0.57623243,-0.86122453,0.4859434,0.82392067,1.0089779,0.090407036,1.0,0.8890565,1.670978,0.030537717,1.7035733,0.9648136,2.060528,-0.03524897,2.2343786,0.9485249,2.0844016,0.018529687,2.2621014,0.8679895,2.3076887,-0.06430971,2.4735162
1065.jpg,0.014146301,-0.37728631,0.08376797,-0.45044923,0.11743464,-0.45330518,0.1528578,-0.4563559,0.029023532,-0.45094612,0.02320698,-0.4529717,0.01904265,-0.4555252,0.374113,-0.4333892,0.16953437,-0.43535545,0.10140762,-0.31439242,0.036131557,-0.3126334,1.0,-0.013458581,0.0,0.0,1.4186724,0.49746612,-0.014003167,0.4561609,0.7458643,0.751964,-0.43377596,0.6559012,0.5947241,0.8204011,-0.57242644,0.7101594,0.5128572,0.7637708,-0.5968442,0.6837281,0.5524843,0.7424296,-0.54602146,0.6673051,0.7941542,1.0181954,0.17173733,1.0,0.8329291,1.6726893,0.07164626,1.7022125,0.8920311,2.0922854,-0.013184687,2.2490523,0.9239493,2.1419158,0.01738353,2.3026419,0.68325,2.3197808,-0.117444456,2.5208423
1099.jpg,0.07450239,-0.40529966,0.14774589,-0.478177,0.18827046,-0.48067743,0.23518704,-0.4832936,0.07802222,-0.47755232,0.06410405,-0.47827584,0.0511759,-0.4791032,0.449164,-0.4543797,0.18174033,-0.4536005,0.17119005,-0.32661933,0.08888554,-0.3269715,1.0,-0.0030900596,0.0,0.0,1.2598802,0.5583637,-0.02949625,0.4641391,0.5475112,0.7325561,-0.4150385,0.6245155,0.3470892,0.77291673,-0.53974974,0.67002356,0.31438124,0.7072006,-0.54918313,0.6341461,0.34362945,0.6867948,-0.49764013,0.61837804,0.778057,1.0089116,0.1568069,1.0,0.8361619,1.6661564,0.09035325,1.6984423,0.8947495,2.0779047,0.02617818,2.2372332,0.8926911,2.12203,0.084995076,2.2944534,0.79526603,2.2992165,-0.089829974,2.4325352
113.jpg,0.48794502,-0.51801276,0.5462755,-0.5827917,0.5824934,-0.58146024,0.6192983,-0.5790171,0.42120108,-0.5792483,0.3771876,-0.57400435,0.33937293,-0.5678356,0.68339247,-0.52488285,0.2859158,-0.5111122,0.57042795,-0.43062404,0.4065094,-0.42614764,1.0,-0.0105937,0.0,0.0,1.0096647,0.49035034,-0.0021346528,0.53572017,0.7187517,0.7831787,0.24523546,0.80200315,0.65574676,0.9108708,0.3482469,0.91164905,0.64853305,0.88855565,0.37933877,0.8531038,0.6497239,0.83696043,0.36797577,0.80185026,0.75534314,1.0145208,0.22929035,1.0,0.69398123,1.8033885,0.29002,1.797393,0.6362402,2.5577652,0.392771,2.546885,0.60842365,2.6211581,0.43456727,2.6203845,0.6744632,2.655351,0.5026647,2.8116963
1134.jpg,0.5109272,-0.4572434,0.5843305,-0.5195678,0.6196933,-0.5166356,0.65548825,-0.5146057,0.44635046,-0.5202136,0.4003985,-0.5179371,0.35641184,-0.51601017,0.7083691,-0.4682893,0.31442085,-0.47367245,0.5906809,-0.37362394,0.41792697,-0.3762433,1.0,0.005601562,0.0,0.0,1.0867121,0.46620044,-0.19670033,0.4552941,0.8811969,0.68912554,0.027985463,0.67573935,0.8160715,0.77056813,0.09081907,0.73702556,0.7838076,0.71695715,0.10599398,0.68231237,0.79224735,0.6892874,0.098319,0.65765166,0.800354,0.9906305,0.2552255,1.0,0.8505174,1.6214311,0.25339735,1.7235435,0.9002131,2.1058512,0.19976951,2.2913682,0.8692651,2.1637444,0.2104187,2.339794,0.84433305,2.293767,0.27713844,2.5091963
1135.jpg,0.50827885,-0.4141222,0.57952553,-0.47322404,0.61736876,-0.4717088,0.6562828,-0.4706896,0.4454894,-0.47474658,0.39990988,-0.47294325,0.356833,-0.47164345,0.70849586,-0.42970762,0.3069276,-0.4320005,0.5905199,-0.3318713,0.42152628,-0.3325873,1.0,0.03526222,0.0,0.0,1.0895238,0.54057753,-0.2054619,0.43151173,0.77756417,0.6186539,-0.04704789,0.7325449,0.69108677,0.6584194,0.010522711,0.82247037,0.6724776,0.58304,0.04670489,0.7639511,0.6817887,0.56226665,0.037905477,0.73659235,0.80284005,0.9969744,0.24569012,1.0,0.86733764,1.634316,0.24295828,1.7222345,0.87028795,2.0621903,0.17135255,2.2826765,0.81019926,2.1069942,0.19275045,2.3173277,0.8667014,2.2694607,0.26111326,2.6184542
115.jpg,0.4764463,-0.47933182,0.5357038,-0.5492918,0.5703283,-0.5485605,0.6080436,-0.54632556,0.40985802,-0.5415751,0.36734223,-0.5356704,0.33108926,-0.5292809,0.6698997,-0.49916977,0.2766458,-0.47926244,0.56226903,-0.39811584,0.39667597,-0.39453974,1.0,-0.0069530993,0.0,0.0,0.9884728,0.4663606,-0.010215221,0.5361983,0.6824161,0.79547185,0.2449017,0.81279135,0.6127149,0.88731617,0.30514163,0.8996887,0.5721702,0.8538454,0.3392703,0.8632739,0.58867806,0.82780206,0.33301547,0.83674,0.75776064,0.99557453,0.22828369,1.0,0.68765765,1.7515081,0.2895584,1.7776514,0.59555674,2.4775074,0.38707072,2.5020833,0.57784486,2.5773995,0.4052809,2.6033387,0.67651254,2.7151427,0.46145615,2.7169018
116.jpg,0.48461312,-0.48493856,0.54284877,-0.5545169,0.5756922,-0.5531562,0.6156335,-0.55121565,0.4218911,-0.5502243,0.37727723,-0.5453947,0.3400381,-0.5391163,0.6735862,-0.50458634,0.27980554,-0.4908181,0.5637152,-0.4009734,0.40328476,-0.39992696,1.0,0.003960849,0.0,0.0,0.976358,0.49125248,-0.019691067,0.53452855,0.71639425,0.8403329,0.24044561,0.8359812,0.6744542,0.93760794,0.2860058,0.940315,0.6367743,0.91407627,0.3171162,0.910468,0.64128655,0.8743453,0.31716245,0.85983247,0.7499072,0.9875552,0.21387243,1.0,0.6810848,1.764509,0.2874996,1.7980767,0.5924058,2.504209,0.40252647,2.5096803,0.5632041,2.6050797,0.40651283,2.612369,0.67899483,2.7305498,0.45637256,2.7206476
1169.jpg,0.47414282,-0.44391003,0.54610866,-0.5082921,0.58508897,-0.5071839,0.6214331,-0.5051005,0.4126669,-0.5059848,0.37201273,-0.50380033,0.33132476,-0.49974713,0.6801972,-0.46166903,0.29177216,-0.45010185,0.56017715,-0.36319238,0.39899656,-0.35381436,1.0,0.047237664,0.0,0.0,1.1502135,0.5297956,-0.21623464,0.4643609,0.92944396,0.79586124,0.03467397,0.734721,0.846625,0.89306474,0.111752726,0.8112712,0.8013588,0.8315625,0.13576835,0.7637836,0.8184273,0.8043992,0.12185884,0.73629594,0.7851061,0.9994988,0.24763536,1.0,0.835089,1.5817095,0.2576942,1.7095696,0.8789105,2.0475783,0.15460892,2.3251019,0.84967995,2.0978396,0.16869143,2.355774,0.79958874,2.2704,0.27143562,2.6471884
